date,competition,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds,source_id,source_url,source_priority,home_implied_prob,draw_implied_prob,away_implied_prob,market_overround,bookmaker_margin,market_home_prob_norm,market_draw_prob_norm,market_away_prob_norm,market_prob_sum,odds_prob_diff,market_draw_prob,market_favorite,market_favorite_prob,has_market_odds,home_bet_count,draw_bet_count,away_bet_count,home_bet_share,draw_bet_share,away_bet_share,bet_volume_available,bet_volume_source,bet_volume_note,is_world_cup_match,is_future_match,quality_prob_sum_ok,quality_positive_odds,_source_row_id,reject_reason
2014-06-15,FIFA World Cup,Switzerland,Ecuador,2.0,1.0,2.4,3.21,3.13,oddsportal:average,https://www.oddsportal.com,1,0.4166666666666667,0.3115264797507788,0.3194888178913738,1.0476819643088193,0.047681964308819325,0.39770338791844295,0.29734832741565825,0.30494828466589874,0.9999999999999999,0.09275510325254421,0.29734832741565825,home_win,0.39770338791844295,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2446,
2014-06-16,FIFA World Cup,Germany,Portugal,4.0,0.0,2.07,3.49,3.64,oddsportal:average,https://www.oddsportal.com,1,0.48309178743961356,0.28653295128939826,0.2747252747252747,1.0443500134542865,0.04435001345428646,0.462576512870184,0.2743648657997939,0.26305862133002217,1.0,0.1995178915401618,0.2743648657997939,home_win,0.462576512870184,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2434,
2014-06-16,FIFA World Cup,Ghana,United States,1.0,2.0,2.42,3.39,2.99,oddsportal:average,https://www.oddsportal.com,1,0.4132231404958678,0.2949852507374631,0.33444816053511706,1.0426565517684478,0.04265655176844785,0.3963175983453044,0.2829169876093323,0.3207654140453634,1.0,0.07555218429994098,0.2829169876093323,home_win,0.3963175983453044,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2426,
2014-06-16,FIFA World Cup,Iran,Nigeria,0.0,0.0,4.77,3.43,1.84,oddsportal:average,https://www.oddsportal.com,1,0.20964360587002098,0.29154518950437314,0.5434782608695652,1.0446670562439593,0.04466705624395928,0.2006798286755424,0.27907952850797,0.5202406428164876,1.0,-0.3195608141409452,0.27907952850797,away_win,0.5202406428164876,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2430,
2014-06-17,FIFA World Cup,Belgium,Algeria,2.0,1.0,1.34,5.14,9.89,oddsportal:average,https://www.oddsportal.com,1,0.7462686567164178,0.19455252918287938,0.10111223458038422,1.0419334204796815,0.041933420479681516,0.7162344944966382,0.18672261140573837,0.09704289409762337,1.0,0.6191916003990149,0.18672261140573837,home_win,0.7162344944966382,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2422,
2014-06-17,FIFA World Cup,Brazil,Mexico,0.0,0.0,1.34,5.25,9.17,oddsportal:average,https://www.oddsportal.com,1,0.7462686567164178,0.19047619047619047,0.10905125408942203,1.0457961012820303,0.045796101282030266,0.7135890598574378,0.18213511242075558,0.10427582772180663,1.0,0.6093132321356312,0.18213511242075558,home_win,0.7135890598574378,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2418,
2014-06-17,FIFA World Cup,Russia,South Korea,1.0,1.0,1.83,3.56,4.6,oddsportal:average,https://www.oddsportal.com,1,0.5464480874316939,0.2808988764044944,0.2173913043478261,1.0447382681840145,0.044738268184014496,0.5230478331970564,0.26887009403107115,0.20808207277187246,1.0,0.3149657604251839,0.26887009403107115,home_win,0.5230478331970564,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2414,
2014-06-18,FIFA World Cup,Australia,Netherlands,2.0,3.0,12.68,6.48,1.24,oddsportal:average,https://www.oddsportal.com,1,0.07886435331230283,0.15432098765432098,0.8064516129032259,1.0396369538698496,0.039636953869849556,0.07585758953521744,0.14843738199175263,0.77570502847303,1.0,-0.6998474389378125,0.14843738199175263,away_win,0.77570502847303,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2410,
2014-06-18,FIFA World Cup,Cameroon,Croatia,0.0,4.0,5.46,3.89,1.65,oddsportal:average,https://www.oddsportal.com,1,0.18315018315018314,0.2570694087403599,0.6060606060606061,1.0462801979511491,0.04628019795114913,0.1750488860525433,0.2456984364644952,0.5792526774829615,1.0,-0.4042037914304182,0.2456984364644952,away_win,0.5792526774829615,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2402,
2014-06-18,FIFA World Cup,Spain,Chile,0.0,2.0,1.57,4.41,5.55,oddsportal:average,https://www.oddsportal.com,1,0.6369426751592356,0.22675736961451246,0.1801801801801802,1.0438802249539283,0.04388022495392829,0.6101683506719817,0.21722546724603428,0.17260618208198403,1.0,0.4375621685899977,0.21722546724603428,home_win,0.6101683506719817,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2406,
2014-06-19,FIFA World Cup,Colombia,Ivory Coast,2.0,1.0,2.02,3.49,3.8,oddsportal:average,https://www.oddsportal.com,1,0.49504950495049505,0.28653295128939826,0.2631578947368421,1.0447403509767355,0.044740350976735455,0.47384932006088365,0.2742623571699097,0.2518883227692066,1.0,0.22196099729167706,0.2742623571699097,home_win,0.47384932006088365,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2398,
2014-06-19,FIFA World Cup,Japan,Greece,0.0,0.0,2.38,3.33,3.06,oddsportal:average,https://www.oddsportal.com,1,0.42016806722689076,0.3003003003003003,0.32679738562091504,1.047265753148106,0.04726575314810599,0.4012048192771085,0.28674698795180725,0.31204819277108437,1.0,0.08915662650602413,0.28674698795180725,home_win,0.4012048192771085,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2390,
2014-06-19,FIFA World Cup,Uruguay,England,2.0,1.0,3.75,3.74,1.97,oddsportal:average,https://www.oddsportal.com,1,0.26666666666666666,0.267379679144385,0.5076142131979695,1.041660559009021,0.0416605590090211,0.256001501026744,0.2566859970187941,0.48731250195446196,1.0,-0.23131100092771795,0.2566859970187941,away_win,0.48731250195446196,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2394,
2014-06-20,FIFA World Cup,Honduras,Ecuador,1.0,2.0,5.72,4.14,1.6,oddsportal:average,https://www.oddsportal.com,1,0.17482517482517484,0.24154589371980678,0.625,1.0413710685449815,0.041371068544981515,0.1678798077897853,0.23194987936173236,0.6001703128484824,1.0,-0.43229050505869715,0.23194987936173236,away_win,0.6001703128484824,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2378,
2014-06-20,FIFA World Cup,Italy,Costa Rica,0.0,1.0,1.56,4.01,6.59,oddsportal:average,https://www.oddsportal.com,1,0.641025641025641,0.24937655860349128,0.15174506828528073,1.042147267914413,0.042147267914413034,0.6151008218910243,0.2392910928054858,0.14560808530348984,1.0,0.4694927365875345,0.2392910928054858,home_win,0.6151008218910243,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2386,
2014-06-20,FIFA World Cup,Switzerland,France,2.0,5.0,4.62,3.47,1.84,oddsportal:average,https://www.oddsportal.com,1,0.21645021645021645,0.2881844380403458,0.5434782608695652,1.0481129153601274,0.048112915360127406,0.20651421548015655,0.2749555260859721,0.5185302584338713,1.0,-0.31201604295371477,0.2749555260859721,away_win,0.5185302584338713,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2382,
2014-06-21,FIFA World Cup,Argentina,Iran,1.0,0.0,1.14,8.4,20.55,oddsportal:average,https://www.oddsportal.com,1,0.8771929824561404,0.11904761904761904,0.048661800486618,1.0449024019903774,0.04490240199037743,0.8394975270276186,0.1139318072394625,0.04657066573291898,1.0,0.7929268612946996,0.1139318072394625,home_win,0.8394975270276186,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2374,
2014-06-21,FIFA World Cup,Germany,Ghana,2.0,2.0,1.33,5.49,9.0,oddsportal:average,https://www.oddsportal.com,1,0.7518796992481203,0.18214936247723132,0.1111111111111111,1.0451401728364627,0.045140172836462655,0.7194056058600763,0.1742822323850458,0.10631216175487794,1.0,0.6130934441051984,0.1742822323850458,home_win,0.7194056058600763,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2370,
2014-06-21,FIFA World Cup,Nigeria,Bosnia and Herzegovina,1.0,0.0,4.21,3.61,1.89,oddsportal:average,https://www.oddsportal.com,1,0.23752969121140144,0.2770083102493075,0.5291005291005292,1.0436385305612381,0.04363853056123812,0.2275976636121943,0.2654255301405368,0.5069768062472688,1.0,-0.2793791426350745,0.2654255301405368,away_win,0.5069768062472688,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2366,
2014-06-22,FIFA World Cup,Belgium,Russia,1.0,0.0,2.21,3.31,3.43,oddsportal:average,https://www.oddsportal.com,1,0.45248868778280543,0.3021148036253776,0.29154518950437314,1.0461486809125562,0.046148680912556195,0.4325280871052662,0.28878763519717165,0.27868427769756215,1.0,0.15384380940770404,0.28878763519717165,home_win,0.4325280871052662,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2362,
2014-06-22,FIFA World Cup,South Korea,Algeria,2.0,4.0,2.49,3.25,2.96,oddsportal:average,https://www.oddsportal.com,1,0.4016064257028112,0.3076923076923077,0.33783783783783783,1.0471365712329566,0.04713657123295656,0.3835282204210837,0.2938416211841534,0.322630158394763,1.0000000000000002,0.0608980620263207,0.2938416211841534,home_win,0.3835282204210837,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2358,
2014-06-22,FIFA World Cup,United States,Portugal,2.0,2.0,4.58,4.01,1.73,oddsportal:average,https://www.oddsportal.com,1,0.2183406113537118,0.24937655860349128,0.5780346820809249,1.045751852038128,0.04575185203812793,0.2087881660722616,0.23846628444163545,0.552745549486103,1.0,-0.3439573834138414,0.23846628444163545,away_win,0.552745549486103,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2354,
2014-06-23,FIFA World Cup,Australia,Spain,0.0,3.0,8.1,5.28,1.37,oddsportal:average,https://www.oddsportal.com,1,0.1234567901234568,0.1893939393939394,0.7299270072992701,1.0427777368166662,0.04277773681666619,0.1183922381200224,0.18162445620685255,0.6999833056731252,1.0,-0.5815910675531027,0.18162445620685255,away_win,0.6999833056731252,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2346,
2014-06-23,FIFA World Cup,Brazil,Cameroon,4.0,1.0,1.13,9.45,21.53,oddsportal:average,https://www.oddsportal.com,1,0.8849557522123894,0.10582010582010583,0.046446818392940084,1.0372226764254353,0.03722267642543531,0.8531974592593742,0.10202255332942782,0.04477998741119799,1.0,0.8084174718481761,0.10202255332942782,home_win,0.8531974592593742,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2338,
2014-06-23,FIFA World Cup,Croatia,Mexico,1.0,3.0,2.68,3.43,2.61,oddsportal:average,https://www.oddsportal.com,1,0.3731343283582089,0.29154518950437314,0.3831417624521073,1.0478212803146894,0.04782128031468935,0.3561049344656815,0.27823942401400187,0.36565564152031665,1.0,-0.009550707054635177,0.27823942401400187,away_win,0.36565564152031665,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2342,
2014-06-23,FIFA World Cup,Netherlands,Chile,2.0,0.0,2.65,3.48,2.62,oddsportal:average,https://www.oddsportal.com,1,0.37735849056603776,0.28735632183908044,0.38167938931297707,1.0463942017180954,0.046394201718095385,0.3606274671117686,0.27461574363396163,0.3647567892542697,0.9999999999999999,-0.004129322142501113,0.27461574363396163,away_win,0.3647567892542697,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2350,
2014-06-24,FIFA World Cup,Costa Rica,England,0.0,0.0,4.52,3.96,1.76,oddsportal:average,https://www.oddsportal.com,1,0.22123893805309736,0.25252525252525254,0.5681818181818182,1.0419460087601682,0.041946008760168185,0.21233243967828416,0.2423592493297587,0.5453083109919571,1.0,-0.3329758713136729,0.2423592493297587,away_win,0.5453083109919571,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2330,
2014-06-24,FIFA World Cup,Greece,Ivory Coast,2.0,1.0,3.92,3.56,1.97,oddsportal:average,https://www.oddsportal.com,1,0.25510204081632654,0.2808988764044944,0.5076142131979695,1.0436151304187904,0.04361513041879039,0.24444072664408106,0.26915945181033646,0.48639982154558253,1.0,-0.24195909490150147,0.26915945181033646,away_win,0.48639982154558253,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2322,
2014-06-24,FIFA World Cup,Italy,Uruguay,0.0,1.0,2.53,3.44,2.76,oddsportal:average,https://www.oddsportal.com,1,0.3952569169960475,0.29069767441860467,0.3623188405797102,1.0482734319943623,0.04827343199436229,0.3770551698940446,0.2773109243697479,0.34563390573620756,1.0,0.031421264157837026,0.2773109243697479,home_win,0.3770551698940446,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2334,
2014-06-24,FIFA World Cup,Japan,Colombia,1.0,4.0,3.44,3.68,2.07,oddsportal:average,https://www.oddsportal.com,1,0.29069767441860467,0.2717391304347826,0.48309178743961356,1.0455285922930009,0.04552859229300088,0.2780389523169913,0.2599059771658831,0.4620550705171256,1.0,-0.1840161182001343,0.2599059771658831,away_win,0.4620550705171256,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2326,
2014-06-25,FIFA World Cup,Bosnia and Herzegovina,Iran,3.0,1.0,2.18,3.52,3.33,oddsportal:average,https://www.oddsportal.com,1,0.4587155963302752,0.2840909090909091,0.3003003003003003,1.0431068057214845,0.04310680572148451,0.43975899094340193,0.272350738709266,0.2878902703473322,1.0000000000000002,0.1518687205960697,0.272350738709266,home_win,0.43975899094340193,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2314,
2014-06-25,FIFA World Cup,Ecuador,France,0.0,0.0,5.44,4.07,1.62,oddsportal:average,https://www.oddsportal.com,1,0.1838235294117647,0.24570024570024568,0.6172839506172839,1.0468077257292943,0.04680772572929426,0.1756039097664261,0.23471382533890858,0.5896822648946654,1.0,-0.41407835512823926,0.23471382533890858,away_win,0.5896822648946654,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2306,
2014-06-25,FIFA World Cup,Honduras,Switzerland,0.0,3.0,6.92,4.4,1.49,oddsportal:average,https://www.oddsportal.com,1,0.14450867052023122,0.22727272727272727,0.6711409395973155,1.0429223373902738,0.042922337390273846,0.13856129583132554,0.2179191288983574,0.6435195752703172,1.0000000000000002,-0.5049582794389917,0.2179191288983574,away_win,0.6435195752703172,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2310,
2014-06-25,FIFA World Cup,Nigeria,Argentina,2.0,3.0,9.37,4.19,1.43,oddsportal:average,https://www.oddsportal.com,1,0.10672358591248667,0.2386634844868735,0.6993006993006994,1.0446877697000596,0.04468776970005961,0.10215835679126221,0.22845436828976776,0.66938727491897,1.0,-0.5672289181277078,0.22845436828976776,away_win,0.66938727491897,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2318,
2014-06-26,FIFA World Cup,Algeria,Russia,1.0,1.0,3.66,3.65,2.0,oddsportal:average,https://www.oddsportal.com,1,0.27322404371584696,0.273972602739726,0.5,1.047196646455573,0.04719664645557309,0.2609099681904285,0.26162479002108724,0.4774652417884842,1.0,-0.2165552735980557,0.26162479002108724,away_win,0.4774652417884842,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2290,
2014-06-26,FIFA World Cup,Portugal,Ghana,2.0,1.0,1.76,4.76,3.75,oddsportal:average,https://www.oddsportal.com,1,0.5681818181818182,0.21008403361344538,0.26666666666666666,1.0449325184619302,0.04493251846193025,0.5437497715337095,0.20105033569313627,0.2551998927731543,1.0,0.2885498787605552,0.20105033569313627,home_win,0.5437497715337095,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2298,
2014-06-26,FIFA World Cup,South Korea,Belgium,0.0,1.0,4.58,3.55,1.83,oddsportal:average,https://www.oddsportal.com,1,0.2183406113537118,0.28169014084507044,0.5464480874316939,1.0464788396304763,0.046478839630476276,0.20864312118418982,0.2691790126827012,0.5221778661331089,1.0,-0.3135347449489191,0.2691790126827012,away_win,0.5221778661331089,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2294,
2014-06-26,FIFA World Cup,United States,Germany,0.0,1.0,8.22,3.12,1.66,oddsportal:average,https://www.oddsportal.com,1,0.121654501216545,0.3205128205128205,0.6024096385542169,1.0445769602835824,0.04457696028358238,0.1164629374780755,0.30683504681723733,0.5767020157046872,1.0,-0.46023907822661164,0.30683504681723733,away_win,0.5767020157046872,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2302,
2014-06-28,FIFA World Cup,Brazil,Chile,1.0,1.0,1.52,4.42,6.26,oddsportal:average,https://www.oddsportal.com,1,0.6578947368421053,0.22624434389140272,0.1597444089456869,1.0438834896791949,0.043883489679194865,0.6302377069344097,0.21673332908151643,0.1530289639840739,1.0,0.47720874295033583,0.21673332908151643,home_win,0.6302377069344097,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2286,
2014-06-28,FIFA World Cup,Colombia,Uruguay,2.0,0.0,2.14,3.32,3.63,oddsportal:average,https://www.oddsportal.com,1,0.4672897196261682,0.30120481927710846,0.27548209366391185,1.0439766325671886,0.043976632567188645,0.44760553545827975,0.28851682104840926,0.26387764349331094,1.0,0.1837278919649688,0.28851682104840926,home_win,0.44760553545827975,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2282,
