date,competition,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds,source_id,source_url,source_priority,home_implied_prob,draw_implied_prob,away_implied_prob,market_overround,bookmaker_margin,market_home_prob_norm,market_draw_prob_norm,market_away_prob_norm,market_prob_sum,odds_prob_diff,market_draw_prob,market_favorite,market_favorite_prob,has_market_odds,home_bet_count,draw_bet_count,away_bet_count,home_bet_share,draw_bet_share,away_bet_share,bet_volume_available,bet_volume_source,bet_volume_note,is_world_cup_match,is_future_match,quality_prob_sum_ok,quality_positive_odds,_source_row_id,reject_reason
2014-06-12,FIFA World Cup,Brazil,Croatia,3.0,1.0,1.31,5.11,12.02,oddsportal:average,https://www.oddsportal.com,1,0.7633587786259541,0.19569471624266144,0.0831946755407654,1.042248170409381,0.04224817040938089,0.732415561186466,0.1877621105977046,0.0798223282158295,1.0,0.6525932329706365,0.1877621105977046,home_win,0.732415561186466,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2478,
2014-06-12,FIFA World Cup,Brazil,Croatia,3.0,1.0,1.33,5.16,13.33,oddsportal:pinnacle,https://www.oddsportal.com,3,0.7518796992481203,0.19379844961240308,0.07501875468867217,1.0206969035491955,0.02069690354919551,0.7366336633663366,0.1898687543172922,0.07349758231637117,1.0,0.6631360810499655,0.1898687543172922,home_win,0.7366336633663366,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2477,
2014-06-12,FIFA World Cup,Brazil,Croatia,3.0,1.0,1.33,5.0,13.0,oddsportal:bet365,https://www.oddsportal.com,4,0.7518796992481203,0.2,0.07692307692307693,1.028802776171197,0.028802776171197086,0.7308297728805937,0.19440071958623795,0.07476950753316844,1.0,0.6560602653474252,0.19440071958623795,home_win,0.7308297728805937,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2476,
2014-06-12,FIFA World Cup,Brazil,Croatia,3.0,1.0,1.33,5.5,14.0,oddsportal:max,https://www.oddsportal.com,6,0.7518796992481203,0.18181818181818182,0.07142857142857142,1.0051264524948735,0.005126452494873535,0.7480448826929615,0.1808908534512071,0.07106426385583135,0.9999999999999999,0.6769806188371302,0.1808908534512071,home_win,0.7480448826929615,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2479,
2014-06-13,FIFA World Cup,Chile,Australia,3.0,1.0,1.42,4.4,8.63,oddsportal:average,https://www.oddsportal.com,1,0.7042253521126761,0.22727272727272727,0.11587485515643105,1.0473729345418346,0.047372934541834555,0.6723730668300439,0.21699312611333232,0.11063380705662366,0.9999999999999999,0.5617392597734203,0.21699312611333232,home_win,0.6723730668300439,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2466,
2014-06-13,FIFA World Cup,Chile,Australia,3.0,1.0,1.44,4.55,9.44,oddsportal:pinnacle,https://www.oddsportal.com,3,0.6944444444444444,0.21978021978021978,0.10593220338983052,1.0201568676144948,0.020156867614494756,0.6807231970788112,0.21543767116340398,0.10383913175778477,1.0,0.5768840653210264,0.21543767116340398,home_win,0.6807231970788112,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2465,
2014-06-13,FIFA World Cup,Chile,Australia,3.0,1.0,1.44,4.5,9.0,oddsportal:bet365,https://www.oddsportal.com,4,0.6944444444444444,0.2222222222222222,0.1111111111111111,1.0277777777777777,0.02777777777777768,0.6756756756756758,0.21621621621621623,0.10810810810810811,1.0,0.5675675675675677,0.21621621621621623,home_win,0.6756756756756758,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2464,
2014-06-13,FIFA World Cup,Chile,Australia,3.0,1.0,1.5,4.85,10.5,oddsportal:max,https://www.oddsportal.com,6,0.6666666666666666,0.2061855670103093,0.09523809523809523,0.9680903289150712,-0.031909671084928815,0.6886409736308317,0.2129817444219067,0.09837728194726165,1.0,0.59026369168357,0.2129817444219067,home_win,0.6886409736308317,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2467,
2014-06-13,FIFA World Cup,Mexico,Cameroon,1.0,0.0,2.18,3.14,3.74,oddsportal:average,https://www.oddsportal.com,1,0.4587155963302752,0.3184713375796178,0.267379679144385,1.0445666130542781,0.044566613054278115,0.43914441702191304,0.30488370353750655,0.2559718794405803,0.9999999999999999,0.18317253758133273,0.30488370353750655,home_win,0.43914441702191304,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2474,
2014-06-13,FIFA World Cup,Mexico,Cameroon,1.0,0.0,2.22,3.25,3.82,oddsportal:pinnacle,https://www.oddsportal.com,3,0.4504504504504504,0.3076923076923077,0.2617801047120419,1.0199228628548,0.01992286285480005,0.4416514884170982,0.30168193978029484,0.2566665718026069,1.0,0.18498491661449135,0.30168193978029484,home_win,0.4416514884170982,1,,,,,,,False,,Not available in source data; not inferred or fabricated.,True,False,True,True,2473,
