date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_low_history_team,away_low_history_team,match_importance,home_score_capped,away_score_capped,is_extreme_scoreline,goal_diff,total_goals,home_elo_is_home,home_elo,away_elo_is_home,away_elo,elo_diff,home_fifa_points,home_fifa_rank,home_fifa_points_zscore,fifa_points_percentile_by_date_x,teams_in_ranking_date_x,is_fifa_zscore_outlier_x,is_small_ranking_date_x,is_partial_fifa_ranking_date_x,away_fifa_points,away_fifa_rank,away_fifa_points_zscore,fifa_points_percentile_by_date_y,teams_in_ranking_date_y,is_fifa_zscore_outlier_y,is_small_ranking_date_y,is_partial_fifa_ranking_date_y,fifa_rank_diff,fifa_points_zscore_diff,home_form_score_5,home_form_score_10,home_has_full_form_5,home_has_any_form_5,home_has_full_form_10,home_has_any_form_10,away_form_score_5,away_form_score_10,away_has_full_form_5,away_has_any_form_5,away_has_full_form_10,away_has_any_form_10,form_score_5_diff,form_score_10_diff,home_form_trend,away_form_trend,form_trend_diff,home_cumulative_matches,home_avg_goals_scored,home_avg_goals_conceded,home_has_enough_goal_history,away_cumulative_matches,away_avg_goals_scored,away_avg_goals_conceded,away_has_enough_goal_history,attack_diff,defense_diff,is_home_country,is_home_confed,is_away_confed,home_rest_days_capped,away_rest_days_capped,rest_days_diff,stage,has_spi_match_data,home_spi_prob,away_spi_prob,draw_spi_prob,home_spi_proj_score,away_spi_proj_score,home_spi_importance,away_spi_importance,home_spi,away_spi,home_xg_for_rolling,home_xg_against_rolling,away_xg_for_rolling,away_xg_against_rolling,spi_diff,spi_proj_score_diff,spi_importance_diff,spi_prob_diff,xg_attack_diff,xg_defense_diff,xg_balance_diff,has_rolling_xg,has_any_spi_rating,home_overall_rating,away_overall_rating,strength_rating_diff,home_attack_rating,home_defense_rating,away_attack_rating,away_defense_rating,attack_rating_diff,defense_rating_diff,home_total_unavailable,home_missing_player_value,away_total_unavailable,away_missing_player_value,unavailable_diff,missing_player_value_diff,has_injury_data,has_market_odds,home_win_odds,draw_odds,away_win_odds,home_implied_prob,draw_implied_prob,away_implied_prob,market_home_prob_norm,market_draw_prob_norm,market_away_prob_norm,market_home_edge_vs_away,odds_prob_diff,market_favorite,market_favorite_prob,market_draw_prob,h2h_matches_played,h2h_wins_diff,h2h_draws,h2h_goals_diff,h2h_avg_goals_diff,home_win_streak,home_unbeaten_streak,away_win_streak,away_unbeaten_streak,win_streak_diff,unbeaten_streak_diff
2022-11-21,England,Iran,6.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,home_win,False,False,world_cup,6.0,2.0,False,4.0,8.0,False,1972.336541215648,False,1897.4521028844804,74.88443833116753,1728.47,5.0,2.00371218583044,0.981042654028436,211.0,False,False,False,1564.61,20.0,1.3571200343155725,0.909952606635071,211.0,False,False,False,-15.0,0.6465921515148674,0.2,0.5,True,True,True,True,0.467,0.633,True,True,True,True,-0.267,-0.133,-0.3,-0.1659999999999999,-0.134,1044,2.186,0.971,True,570,1.865,0.784,True,0.3209999999999999,0.1869999999999999,False,False,True,10.0,5.0,5.0,Group Stage,1,0.6274,0.1187,0.2539,1.7,0.58,,,85.96,62.17,1.628,1.032,1.024,0.92,23.789999999999992,1.12,,0.5086999999999999,0.6040000000000001,-0.1120000000000001,0.492,1,1,1972.336541215648,1897.4521028844804,74.88443833116753,2.186,0.971,1.865,0.784,0.32099999999999995,-0.18699999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.37,4.56,10.14,0.7299270072992701,0.2192982456140351,0.09861932938856015,0.6965985410697014,0.2092850879968182,0.09411637093348035,0.6024821701362211,0.63130767791071,1,0.6965985410697014,0.2092850879968182,0,0,0,0.0,0.0,0,1,0,0,0,1
2022-11-21,United States,Wales,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,draw,False,False,world_cup,1.0,1.0,False,0.0,2.0,False,1898.368120666025,False,1833.112665347364,65.255455318661,1627.48,16.0,1.6052052812687017,0.9289099526066352,211.0,False,False,False,1569.82,19.0,1.377678713123045,0.914691943127962,211.0,False,False,False,-3.0,0.2275265681456566,0.4,0.533,True,True,True,True,0.067,0.3,True,True,True,True,0.333,0.233,-0.133,-0.2329999999999999,0.0999999999999999,732,1.492,1.339,True,689,1.244,1.618,True,0.248,-0.2790000000000001,False,False,False,10.0,10.0,0.0,Group Stage,1,0.4489,0.2591,0.292,1.42,1.01,,,74.83,65.58,1.3119999999999998,0.818,1.208,1.4760000000000002,9.25,0.4099999999999999,,0.1898,0.1039999999999998,0.6580000000000003,0.7620000000000001,1,1,1898.368120666025,1833.112665347364,65.255455318661,1.492,1.339,1.244,1.618,0.248,0.27900000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.43,3.07,3.17,0.4115226337448559,0.32573289902280134,0.31545741324921134,0.3909162847307301,0.30942233612236947,0.29966137914690033,0.09125490558382976,0.09606522049564459,1,0.3909162847307301,0.30942233612236947,2,1,1,2.0,1.0,0,1,0,0,0,1
2022-11-22,France,Australia,4.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True,home_win,False,False,world_cup,4.0,1.0,False,3.0,5.0,False,2043.90784174958,False,1830.6934279199547,213.2144138296253,1759.78,4.0,2.127261558855769,0.985781990521327,211.0,False,False,False,1488.72,38.0,1.057657820361812,0.8246445497630331,211.0,False,False,False,-34.0,1.0696037384939572,0.333,0.567,True,True,True,True,0.867,0.6,True,True,True,True,-0.534,-0.033,-0.2339999999999999,0.267,-0.5009999999999999,888,1.813,1.313,True,539,2.028,1.085,True,-0.215,0.2279999999999999,False,False,True,10.0,10.0,0.0,Group Stage,1,0.6921,0.1009,0.207,2.09,0.65,,,87.71,60.83,1.77,0.94,1.256,0.732,26.879999999999995,1.44,,0.5912000000000001,0.514,-0.208,0.3059999999999999,1,1,2043.90784174958,1830.6934279199547,213.2144138296253,1.813,1.313,2.028,1.085,-0.21500000000000008,-0.22799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.2,6.58,13.69,0.8333333333333334,0.1519756838905775,0.07304601899196494,0.7873854281573579,0.14359612671562758,0.06901844512701458,0.7183669830303433,0.7602873143413684,1,0.7873854281573579,0.14359612671562758,5,2,1,7.0,1.4,0,0,2,5,-2,-5
2022-11-22,Denmark,Tunisia,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,draw,False,False,world_cup,0.0,0.0,False,0.0,0.0,False,2016.3527129222723,False,1815.732934943452,200.6197779788204,1666.57,10.0,1.7594545623788935,0.957345971563981,211.0,False,False,False,1507.54,30.0,1.1319216082997452,0.8625592417061612,211.0,False,False,False,-20.0,0.6275329540791486,0.6,0.6,True,True,True,True,0.8,0.667,True,True,True,True,-0.2,-0.067,0.0,0.133,-0.133,833,1.821,1.36,True,629,1.447,1.038,True,0.3739999999999999,0.322,False,False,False,10.0,6.0,4.0,Group Stage,1,0.5001,0.2054,0.2945,1.44,0.82,,,80.02,65.85,1.084,1.0539999999999998,0.682,1.002,14.170000000000002,0.62,,0.2946999999999999,0.402,-0.0519999999999998,0.3500000000000002,1,1,2016.3527129222723,1815.732934943452,200.6197779788204,1.821,1.36,1.447,1.038,0.3739999999999999,-0.32200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.57,3.82,6.45,0.6369426751592356,0.2617801047120419,0.15503875968992248,0.604446690495524,0.24842442515130178,0.14712888435317406,0.45731780614234996,0.48190391546931316,1,0.604446690495524,0.24842442515130178,1,1,0,1.0,1.0,1,1,1,1,0,0
2022-11-22,Argentina,Saudi Arabia,1.0,2.0,FIFA World Cup,Lusail,Qatar,True,away_win,False,False,world_cup,1.0,2.0,False,-1.0,3.0,False,2194.379884465969,False,1749.8115894719756,444.5682949939935,1773.88,3.0,2.182900209755072,0.990521327014218,211.0,False,False,False,1437.78,51.0,0.8566483964745462,0.7630331753554502,211.0,False,False,False,-48.0,1.3262518132805254,1.0,0.867,True,True,True,True,0.4,0.367,True,True,True,True,0.6,0.5,0.133,0.033,0.0999999999999999,1023,1.885,1.029,True,681,1.567,1.044,True,0.318,-0.0150000000000001,False,False,True,6.0,6.0,0.0,Group Stage,1,0.7228,0.0807,0.1966,2.11,0.54,,,87.21,56.87,2.3440000000000003,0.674,0.842,0.6980000000000001,30.34,1.5699999999999998,,0.6421,1.5020000000000002,0.024,1.5260000000000002,1,1,2194.379884465969,1749.8115894719756,444.5682949939935,1.885,1.029,1.567,1.044,0.31800000000000006,0.015000000000000124,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.11,9.08,25.5,0.9009009009009008,0.11013215859030837,0.0392156862745098,0.8577976451131764,0.10486292798189711,0.037339426904926504,0.8204582182082498,0.861685214626391,1,0.8577976451131764,0.10486292798189711,4,2,2,4.0,1.0,5,36,0,0,5,36
2022-11-22,Mexico,Poland,0.0,0.0,FIFA World Cup,Doha,Qatar,True,draw,False,False,world_cup,0.0,0.0,False,0.0,0.0,False,1910.7784465186544,False,1862.1371849027707,48.64126161588365,1644.89,13.0,1.6739052041167053,0.943127962085308,211.0,False,False,False,1548.59,26.0,1.2939050564853016,0.8815165876777251,211.0,False,False,False,-13.0,0.3800001476314036,0.4,0.467,True,True,True,True,0.467,0.467,True,True,True,True,-0.067,0.0,-0.067,0.0,-0.067,943,1.778,1.058,True,851,1.69,1.347,True,0.088,-0.2889999999999999,False,False,False,6.0,6.0,0.0,Group Stage,1,0.4238,0.2802,0.296,1.37,1.06,,,74.3,68.28,1.4739999999999998,0.488,0.8780000000000001,1.454,6.019999999999996,0.31,,0.1436,0.5959999999999996,0.966,1.5619999999999996,1,1,1910.7784465186544,1862.1371849027707,48.64126161588365,1.778,1.058,1.69,1.347,0.08800000000000008,0.2889999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.47,3.09,3.09,0.4048582995951417,0.3236245954692557,0.3236245954692557,0.38480697384806967,0.30759651307596514,0.30759651307596514,0.07721046077210453,0.08123370412588599,1,0.38480697384806967,0.30759651307596514,9,0,3,4.0,0.4444444444444444,0,0,2,2,-2,-2
2022-11-23,Germany,Japan,1.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,away_win,False,False,world_cup,1.0,2.0,False,-1.0,3.0,False,2013.1815252954748,False,1894.699257016736,118.48226827873872,1650.21,11.0,1.6948979433212643,0.95260663507109,211.0,False,False,False,1559.54,24.0,1.3371137960134831,0.8909952606635071,211.0,False,False,False,-13.0,0.3577841473077812,0.533,0.567,True,True,True,True,0.533,0.567,True,True,True,True,0.0,0.0,-0.0339999999999999,-0.0339999999999999,0.0,988,2.255,1.159,True,748,1.774,1.176,True,0.4809999999999998,-0.0169999999999999,False,False,True,7.0,6.0,1.0,Group Stage,1,0.6041,0.174,0.2219,2.14,1.06,,,88.77,71.44,1.822,1.462,1.738,1.5459999999999998,17.33,1.08,,0.4301,0.0839999999999998,0.0839999999999998,0.1679999999999997,1,1,2013.1815252954748,1894.699257016736,118.48226827873872,2.255,1.159,1.774,1.176,0.48099999999999987,0.016999999999999904,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.41,4.85,7.17,0.7092198581560284,0.2061855670103093,0.1394700139470014,0.6723256906542002,0.19545963377781905,0.1322146755679808,0.5401110150862194,0.569749844209027,1,0.6723256906542002,0.19545963377781905,2,1,1,3.0,1.5,1,2,0,0,1,2
2022-11-23,Spain,Costa Rica,7.0,0.0,FIFA World Cup,Doha,Qatar,True,home_win,False,False,world_cup,7.0,0.0,False,7.0,7.0,False,2097.123904284875,False,1865.37818968613,231.74571459874505,1715.22,7.0,1.951427637999536,0.971563981042654,211.0,False,False,False,1503.59,31.0,1.1163348940407207,0.8578199052132701,211.0,False,False,False,-24.0,0.8350927439588147,0.8,0.767,True,True,True,True,0.867,0.833,True,True,True,True,-0.0669999999999999,-0.0659999999999999,0.033,0.034,-0.001,738,2.012,0.902,True,674,1.712,1.157,True,0.3,-0.255,False,False,False,6.0,10.0,-4.0,Group Stage,1,0.7623,0.0595,0.1781,2.19,0.44,,,89.51,55.46,1.22,0.78,1.336,1.242,34.050000000000004,1.75,,0.7028,-0.1159999999999998,0.4619999999999999,0.3460000000000001,1,1,2097.123904284875,1865.37818968613,231.74571459874505,2.012,0.902,1.712,1.157,0.30000000000000004,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.14,8.33,17.4,0.8771929824561404,0.12004801920768307,0.0574712643678161,0.8316893722650858,0.11382063437961558,0.05448999335529873,0.7771993789097871,0.8197217180883243,1,0.8316893722650858,0.11382063437961558,3,2,1,6.0,2.0,2,2,2,5,0,-3
2022-11-23,Morocco,Croatia,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True,draw,False,False,world_cup,0.0,0.0,False,0.0,0.0,False,1857.698517547848,False,1973.983789575368,-116.28527202752002,1563.5,22.0,1.3527399703086065,0.9004739336492891,211.0,False,False,False,1645.64,12.0,1.676864706824115,0.9478672985781992,211.0,False,False,False,10.0,-0.3241247365155086,0.867,0.667,True,True,True,True,1.0,0.767,True,True,True,True,-0.133,-0.0999999999999999,0.1999999999999999,0.2329999999999999,-0.033,559,1.431,0.841,True,352,1.733,1.014,True,-0.302,-0.173,False,False,False,6.0,7.0,-1.0,Group Stage,1,0.3176,0.3898,0.2926,1.18,1.34,,,75.62,78.84,1.684,1.238,0.8119999999999999,0.8300000000000001,-3.219999999999999,-0.1600000000000001,,-0.0721999999999999,0.872,-0.4079999999999999,0.4640000000000001,1,1,1857.698517547848,1973.983789575368,-116.28527202752002,1.431,0.841,1.733,1.014,-0.30200000000000005,0.17300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.44,3.22,2.21,0.29069767441860467,0.3105590062111801,0.45248868778280543,0.27587089170937457,0.29471921350318275,0.42940989478744274,-0.15353900307806817,-0.16179101336420076,2,0.42940989478744274,0.29471921350318275,1,0,1,0.0,0.0,1,5,5,6,-4,-1
2022-11-23,Belgium,Canada,1.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,home_win,False,False,world_cup,1.0,0.0,False,1.0,1.0,False,2062.8596929954383,False,1896.5743987018327,166.28529429360515,1816.71,2.0,2.3519075443662136,0.995260663507109,211.0,False,False,False,1475.0,41.0,1.003518650834264,0.8104265402843602,211.0,False,False,False,-39.0,1.3483888935319497,0.467,0.5,True,True,True,True,0.467,0.533,True,True,True,True,0.0,-0.033,-0.0329999999999999,-0.066,0.033,812,1.8,1.547,True,423,1.286,1.333,True,0.514,0.2139999999999999,False,False,False,5.0,6.0,-1.0,Group Stage,1,0.4888,0.2462,0.265,1.68,1.12,,,82.49,71.59,1.624,1.266,1.5559999999999998,0.648,10.899999999999991,0.5599999999999998,,0.2426,0.0680000000000002,-0.618,-0.5499999999999997,1,1,2062.8596929954383,1896.5743987018327,166.28529429360515,1.8,1.547,1.286,1.333,0.514,-0.21399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.57,4.16,5.74,0.6369426751592356,0.24038461538461536,0.17421602787456444,0.6057217653355792,0.22860172393674505,0.16567651072767584,0.44004525460790334,0.46272664728467117,1,0.6057217653355792,0.22860172393674505,2,2,0,5.0,2.5,0,0,1,2,-1,-2
2022-11-24,Switzerland,Cameroon,1.0,0.0,FIFA World Cup,Al Wakrah,Qatar,True,home_win,False,False,world_cup,1.0,0.0,False,1.0,1.0,False,1962.3840213616947,False,1717.9154101139388,244.46861124775592,1635.92,15.0,1.6385095517360857,0.933649289099526,211.0,False,False,False,1471.44,43.0,0.989470877983093,0.8009478672985783,211.0,False,False,False,-28.0,0.6490386737529925,0.6,0.433,True,True,True,True,0.333,0.433,True,True,True,True,0.2669999999999999,0.0,0.1669999999999999,-0.0999999999999999,0.2669999999999999,841,1.473,1.658,True,576,1.41,1.05,True,0.0630000000000001,0.6079999999999999,False,False,False,7.0,6.0,1.0,Group Stage,1,0.4991,0.2186,0.2823,1.53,0.92,,,77.65,64.16,0.74,1.334,1.388,1.05,13.490000000000007,0.61,,0.2804999999999999,-0.6480000000000001,-0.284,-0.9320000000000002,1,1,1962.3840213616947,1717.9154101139388,244.46861124775592,1.473,1.658,1.41,1.05,0.06300000000000017,-0.6079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8,3.37,4.95,0.5555555555555556,0.29673590504451036,0.20202020202020202,0.5269367448471927,0.2814498933901919,0.19161336176261548,0.3353233830845772,0.3535353535353536,1,0.5269367448471927,0.2814498933901919,0,0,0,0.0,0.0,0,0,0,2,0,-2
2022-11-24,Brazil,Serbia,2.0,0.0,FIFA World Cup,Lusail,Qatar,True,home_win,False,False,world_cup,2.0,0.0,False,2.0,2.0,False,2229.3367523762454,False,1947.7683017778195,281.5684505984259,1841.3,1.0,2.448939773133152,1.0,211.0,False,False,False,1563.62,21.0,1.3532134907417914,0.90521327014218,211.0,False,False,False,-20.0,1.0957262823913605,1.0,0.867,True,True,True,True,0.867,0.733,True,True,True,True,0.133,0.134,0.133,0.134,-0.001,1017,2.194,0.897,True,308,1.565,1.065,True,0.629,-0.1679999999999999,False,False,False,10.0,6.0,4.0,Group Stage,1,0.6787,0.1124,0.2089,2.11,0.72,,,93.55,75.84,3.25,0.6980000000000001,1.61,0.776,17.709999999999994,1.39,,0.5663,1.64,0.0779999999999999,1.718,1,1,2229.3367523762454,1947.7683017778195,281.5684505984259,2.194,0.897,1.565,1.065,0.629,0.16799999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.44,4.46,7.08,0.6944444444444444,0.2242152466367713,0.14124293785310735,0.6551964543598426,0.2115432498381555,0.1332602958020019,0.5219361585578407,0.553201506591337,1,0.6551964543598426,0.2115432498381555,5,4,1,6.0,1.2,7,15,3,6,4,9
2022-11-24,Uruguay,South Korea,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,draw,False,False,world_cup,0.0,0.0,False,0.0,0.0,False,2004.56524740596,False,1885.7494232705724,118.81582413538716,1638.71,14.0,1.6495189018076493,0.9383886255924172,211.0,False,False,False,1530.3,28.0,1.2217326504606043,0.8720379146919431,211.0,False,False,False,-14.0,0.4277862513470449,0.667,0.733,True,True,True,True,0.667,0.667,True,True,True,True,0.0,0.0659999999999999,-0.0659999999999999,0.0,-0.0659999999999999,928,1.593,1.235,True,962,1.772,0.904,True,-0.179,0.331,False,False,True,10.0,10.0,0.0,Group Stage,1,0.5256,0.1906,0.2838,1.52,0.8,,,80.9,66.12,1.6960000000000002,0.504,1.342,0.916,14.78,0.72,,0.3349999999999999,0.3540000000000001,0.412,0.7660000000000001,1,1,2004.56524740596,1885.7494232705724,118.81582413538716,1.593,1.235,1.772,0.904,-0.17900000000000005,-0.33100000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.77,3.46,4.94,0.5649717514124294,0.28901734104046245,0.20242914979757085,0.5347993141512623,0.27358230810628154,0.1916183777424563,0.343180936408806,0.3625426016148585,1,0.5347993141512623,0.27358230810628154,8,5,1,7.0,0.875,1,1,2,3,-1,-2
2022-11-24,Portugal,Ghana,3.0,2.0,FIFA World Cup,Doha,Qatar,True,home_win,False,False,world_cup,3.0,2.0,False,1.0,5.0,False,2052.835931061466,False,1678.5497728306957,374.2861582307703,1676.56,9.0,1.7988751384415909,0.962085308056872,211.0,False,False,False,1393.0,61.0,0.679946354824139,0.7156398104265402,211.0,False,False,False,-52.0,1.1189287836174515,0.6,0.633,True,True,True,True,0.467,0.433,True,True,True,True,0.1329999999999999,0.2,-0.033,0.034,-0.067,650,1.712,1.137,True,632,1.582,1.025,True,0.1299999999999999,0.1120000000000001,False,False,False,7.0,7.0,0.0,Group Stage,1,0.6974,0.0912,0.2114,2.0,0.56,,,87.77,58.63,1.966,0.858,0.826,1.444,29.139999999999997,1.44,,0.6062000000000001,1.14,0.586,1.726,1,1,2052.835931061466,1678.5497728306957,374.2861582307703,1.712,1.137,1.582,1.025,0.1299999999999999,-0.1120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.29,5.38,10.4,0.7751937984496123,0.1858736059479554,0.09615384615384615,0.7332370570921604,0.17581334640313886,0.09094959650470066,0.6422874605874597,0.6790399522957662,1,0.7332370570921604,0.17581334640313886,1,1,0,1.0,1.0,1,1,2,2,-1,-1
2022-11-25,England,United States,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True,draw,False,False,world_cup,0.0,0.0,False,0.0,0.0,False,2016.6470263437336,False,1892.7988463223733,123.84818002136036,1728.47,5.0,2.00371218583044,0.981042654028436,211.0,False,False,False,1627.48,16.0,1.6052052812687017,0.9289099526066352,211.0,False,False,False,-11.0,0.398506904561738,0.333,0.5,True,True,True,True,0.4,0.467,True,True,True,True,-0.067,0.0329999999999999,-0.1669999999999999,-0.067,-0.0999999999999999,1045,2.189,0.972,True,733,1.491,1.338,True,0.698,-0.3660000000000001,False,False,False,4.0,4.0,0.0,Group Stage,1,0.5436,0.1965,0.2598,1.73,0.94,,,86.26,72.63,1.548,1.2120000000000002,1.272,0.784,13.63000000000001,0.79,,0.3470999999999999,0.276,-0.4280000000000001,-0.1520000000000001,1,1,2016.6470263437336,1892.7988463223733,123.84818002136036,2.189,0.972,1.491,1.338,0.698,0.3660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.46,4.14,7.69,0.684931506849315,0.24154589371980678,0.13003901170351104,0.6482923491704067,0.22862483811323522,0.12308281271635807,0.5252095364540486,0.554892495145804,1,0.6482923491704067,0.22862483811323522,11,6,1,30.0,2.727272727272727,1,2,0,2,1,0
2022-11-25,Wales,Iran,0.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,away_win,False,False,world_cup,0.0,2.0,False,-2.0,2.0,False,1838.681939691016,False,1853.141617756395,-14.459678065378966,1569.82,19.0,1.377678713123045,0.914691943127962,211.0,False,False,False,1564.61,20.0,1.3571200343155725,0.909952606635071,211.0,False,False,False,-1.0,0.0205586788074727,0.133,0.3,True,True,True,True,0.467,0.533,True,True,True,True,-0.334,-0.233,-0.1669999999999999,-0.066,-0.1009999999999999,690,1.243,1.617,True,571,1.865,0.793,True,-0.6219999999999999,0.824,False,False,True,4.0,4.0,0.0,Group Stage,1,0.3875,0.2969,0.3156,1.2,1.01,,,67.64,63.33,1.436,1.552,0.844,1.248,4.310000000000002,0.1899999999999999,,0.0906,0.592,-0.304,0.2879999999999999,1,1,1838.681939691016,1853.141617756395,-14.459678065378966,1.243,1.617,1.865,0.793,-0.6219999999999999,-0.824,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.11,3.16,3.76,0.47393364928909953,0.3164556962025316,0.26595744680851063,0.44865346564562664,0.29957557357983294,0.2517709607745405,0.19688250487108616,0.2079762024805889,1,0.44865346564562664,0.29957557357983294,1,1,0,1.0,1.0,0,1,0,0,0,1
2022-11-25,Netherlands,Ecuador,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,draw,False,False,world_cup,1.0,1.0,False,0.0,2.0,False,2100.513973130628,False,1945.533824467554,154.98014866307403,1694.51,8.0,1.8697059032389287,0.966824644549763,211.0,False,False,False,1464.39,44.0,0.961651552533442,0.7962085308056872,211.0,False,False,False,-36.0,0.9080543507054872,0.867,0.867,True,True,True,True,0.6,0.5,True,True,True,True,0.267,0.367,0.0,0.0999999999999999,-0.0999999999999999,835,2.083,1.232,True,550,1.22,1.593,True,0.8630000000000002,-0.361,False,False,False,4.0,5.0,-1.0,Group Stage,1,0.4949,0.2248,0.2803,1.55,0.95,,,86.07,74.37,1.7280000000000002,0.944,1.178,0.322,11.699999999999989,0.6000000000000001,,0.2701,0.5500000000000003,-0.6219999999999999,-0.0719999999999996,1,1,2100.513973130628,1945.533824467554,154.98014866307403,2.083,1.232,1.22,1.593,0.8630000000000002,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.83,3.36,4.75,0.5464480874316939,0.2976190476190476,0.21052631578947367,0.5181599477944112,0.28221211442374183,0.19962793778184687,0.31853201001256437,0.33592177164222026,1,0.5181599477944112,0.28221211442374183,2,1,1,1.0,0.5,4,16,1,8,3,8
2022-11-25,Qatar,Senegal,1.0,3.0,FIFA World Cup,Doha,Qatar,False,away_win,False,False,world_cup,1.0,3.0,False,-2.0,4.0,True,1740.2085545879231,False,1797.4740905144515,-57.2655359265284,1439.89,50.0,0.8649744640913926,0.7677725118483413,211.0,False,False,False,1584.38,18.0,1.4351325256828922,0.919431279620853,211.0,False,False,False,32.0,-0.5701580615914996,0.8,0.6,True,True,True,True,0.333,0.5,True,True,True,True,0.467,0.0999999999999999,0.2,-0.1669999999999999,0.367,583,1.407,1.185,True,590,1.334,0.964,True,0.0729999999999999,0.221,True,True,False,5.0,4.0,1.0,Group Stage,1,0.2098,0.5228,0.2674,0.96,1.66,,,48.16,73.23,0.7939999999999999,1.082,1.524,0.744,-25.070000000000007,-0.7,,-0.313,-0.7300000000000001,-0.3380000000000001,-1.068,1,1,1740.2085545879231,1797.4740905144515,-57.2655359265284,1.407,1.185,1.334,0.964,0.07299999999999995,-0.22100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5.44,3.55,1.7,0.1838235294117647,0.28169014084507044,0.5882352941176471,0.17444717444717445,0.26732186732186736,0.5582309582309583,-0.3837837837837838,-0.40441176470588236,2,0.5582309582309583,0.26732186732186736,0,0,0,0.0,0.0,0,0,0,0,0,0
2022-11-26,Poland,Saudi Arabia,2.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,home_win,False,False,world_cup,2.0,0.0,False,2.0,2.0,False,1866.309982018264,False,1805.5027019650404,60.80728005322362,1548.59,26.0,1.2939050564853016,0.8815165876777251,211.0,False,False,False,1437.78,51.0,0.8566483964745462,0.7630331753554502,211.0,False,False,False,-25.0,0.4372566600107554,0.467,0.5,True,True,True,True,0.533,0.467,True,True,True,True,-0.066,0.0329999999999999,-0.0329999999999999,0.066,-0.0989999999999999,852,1.688,1.345,True,682,1.567,1.044,True,0.121,0.3009999999999999,False,False,True,4.0,4.0,0.0,Group Stage,1,0.4061,0.2911,0.3029,1.3,1.05,,,68.14,59.01,0.96,1.016,0.784,0.928,9.130000000000004,0.25,,0.1149999999999999,0.1759999999999999,-0.088,0.0879999999999998,1,1,1866.309982018264,1805.5027019650404,60.80728005322362,1.688,1.345,1.567,1.044,0.121,-0.30099999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.7,3.54,5.45,0.5882352941176471,0.2824858757062147,0.18348623853211007,0.5579881999074503,0.2679604349838038,0.17405136510874594,0.38393683479870433,0.404749055585537,1,0.5579881999074503,0.2679604349838038,4,4,0,5.0,1.25,0,3,1,1,-1,2
2022-11-26,Argentina,Mexico,2.0,0.0,FIFA World Cup,Lusail,Qatar,True,home_win,False,False,world_cup,2.0,0.0,False,2.0,2.0,False,2138.6887719729043,False,1906.605649403161,232.0831225697434,1773.88,3.0,2.182900209755072,0.990521327014218,211.0,False,False,False,1644.89,13.0,1.6739052041167053,0.943127962085308,211.0,False,False,False,-10.0,0.5089950056383663,0.8,0.833,True,True,True,True,0.467,0.4,True,True,True,True,0.333,0.4329999999999999,-0.0329999999999999,0.067,-0.0999999999999999,1024,1.884,1.03,True,944,1.776,1.057,True,0.1079999999999998,-0.0269999999999999,False,False,False,4.0,4.0,0.0,Group Stage,1,0.5079,0.1993,0.2928,1.45,0.8,,,86.09,73.48,2.57,0.376,1.224,0.612,12.61,0.6499999999999999,,0.3086,1.346,0.236,1.582,1,1,2138.6887719729043,1906.605649403161,232.0831225697434,1.884,1.03,1.776,1.057,0.10799999999999987,0.026999999999999913,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.52,3.89,7.1,0.6578947368421053,0.2570694087403599,0.14084507042253522,0.6231189564071673,0.24348092898172088,0.13340011461111187,0.4897188417960554,0.5170496664195701,1,0.6231189564071673,0.24348092898172088,31,11,12,23.0,0.7419354838709677,0,0,0,1,0,-1
